"spkid","full_name","pha","epoch","e","a","i","om","w","ma","per"
3336904,"       (2006 MW1)",N,2460600.5,0.5193,2.417,19.54,96.57,173.27,316.98,1.37e+03
3337025,"       (2006 MY1)",N,2460600.5,0.4349,2.051,3.09,202.63,37.12,94.52,1.07e+03
3337063,"       (2006 MS6)",N,2460600.5,0.5723,2.635,21.45,108.35,187.53,100.40,1.56e+03
3337064,"       (2006 MT6)",N,2460600.5,0.5512,2.804,6.10,112.09,195.25,316.66,1.71e+03
3337145,"       (2006 MH10)",N,2460600.5,0.1556,1.246,13.35,87.87,253.75,4.65,508
3337292,"       (2006 MX13)",N,2460600.5,0.4672,2.174,5.75,8.13,318.98,238.69,1.17e+03
3337293,"       (2006 MY13)",N,2453919.5,0.6089,1.263,45.06,288.45,228.66,52.33,518
3337294,"       (2006 MA14)",N,2460600.5,0.4909,2.121,7.43,311.53,330.91,332.54,1.13e+03
3337315,"       (2006 MB14)",N,2460600.5,0.1143,1.034,19.53,276.54,269.48,227.05,384
3337325,"       (2006 NL)",N,2460600.5,0.5759,0.8477,20.08,115.19,29.40,253.81,285
3337559,"       (2006 OA1)",N,2453937.5,0.2652,1.382,35.73,115.22,236.86,329.64,593
3337560,"       (2006 OM1)",N,2460600.5,0.3874,1.74,33.30,303.39,324.00,353.76,839
3337561,"       (2006 ON1)",Y,2460600.5,0.6090,2.554,3.50,287.69,51.68,160.89,1.49e+03
3337591,"       (2006 OK3)",N,2460600.5,0.5190,1.678,12.18,300.04,67.02,119.52,794
3337592,"       (2006 OX4)",N,2460600.5,0.2642,1.605,18.53,300.34,342.34,0.03,743
3337593,"       (2006 OY4)",N,2460600.5,0.5351,2.368,2.94,84.11,232.12,359.51,1.33e+03
3337594,"       (2006 OZ4)",N,2453938.5,0.4287,1.019,17.24,278.57,141.64,282.59,376
3337598,"       (2006 OD5)",N,2460600.5,0.5409,2.676,10.30,143.22,224.51,47.06,1.6e+03
3337599,"       (2006 OF5)",N,2460600.5,0.5370,2.753,10.16,137.35,194.90,355.06,1.67e+03
3337629,"       (2006 OV5)",N,2460600.5,0.5745,2.7,15.26,156.45,154.08,47.07,1.62e+03
3337711,"       (2006 OB7)",N,2453947.5,0.5105,2.107,6.59,289.95,22.59,358.78,1.12e+03
3337712,"       (2006 OC7)",N,2460600.5,0.5257,2.198,11.03,298.58,339.65,219.40,1.19e+03
3337714,"       (2006 OE7)",N,2460600.5,0.7781,1.535,10.39,291.46,150.90,180.87,695
3337733,"       (2006 OS9)",N,2460600.5,0.9062,2.741,19.24,123.36,39.52,15.13,1.66e+03
3337734,"       (2006 OT9)",N,2460600.5,0.1820,1.124,14.56,310.21,194.08,262.76,435
3337735,"       (2006 OE10)",N,2460600.5,0.3583,1.651,2.48,323.53,333.30,212.01,775
3337834,"       (2006 OG15)",N,2460600.5,0.6306,2.541,17.13,118.20,265.20,158.63,1.48e+03
3337992,"       (2006 PA1)",Y,2460600.5,0.5505,2.033,2.43,322.18,85.89,64.37,1.06e+03
3337993,"       (2006 PB1)",N,2460600.5,0.5934,3.011,15.34,94.43,277.00,162.11,1.91e+03
3337999,"       (2006 PF1)",N,2460600.5,0.8754,2.191,14.53,125.28,335.21,201.50,1.18e+03
3338022,"       (2006 QA)",N,2460600.5,0.6219,2.768,5.31,133.71,216.49,337.32,1.68e+03
3338034,"       (2006 QE)",N,2460600.5,0.5035,1.139,27.24,331.21,129.43,269.39,444
3338137,"       (2006 QX5)",N,2460600.5,0.4542,2.123,5.99,326.10,6.52,312.36,1.13e+03
3338138,"       (2006 QY5)",N,2460600.5,0.3423,1.898,1.73,145.92,227.58,318.46,955
3338368,"       (2006 QQ23)",Y,2460600.5,0.2842,0.8039,3.45,4.14,125.43,263.54,263
3338519,"       (2006 QB31)",N,2460600.5,0.6119,1.177,24.70,340.96,228.55,124.19,466
3338813,"       (2006 QK33)",N,2453973.5,0.5896,2.565,14.70,150.68,192.88,358.08,1.5e+03
3338814,"       (2006 QM33)",N,2460600.5,0.3077,1.794,40.20,154.85,174.21,200.54,878
3339081,"       (2006 QK40)",N,2453981.5,0.5722,2.121,2.62,133.74,143.34,16.23,1.13e+03
3339082,"       (2006 QQ56)",N,2460600.5,0.0456,0.9851,2.80,161.17,331.57,40.30,357
3339218,"       (2006 QZ57)",N,2453977.5,0.7700,2.552,2.42,270.84,324.52,14.66,1.49e+03
3339220,"       (2006 QB58)",N,2453984.5,0.4803,2.116,5.90,337.45,325.15,13.38,1.12e+03
3342315,"       (2006 QJ65)",N,2453988.5,0.6810,2.617,5.07,153.12,266.48,346.81,1.55e+03
3339595,"       (2006 QE89)",N,2453971.5,0.5656,1.955,20.98,319.80,75.79,342.17,998
3339664,"       (2006 QS89)",N,2460600.5,0.3659,1.778,16.59,159.17,230.15,208.72,866
3339666,"       (2006 QU89)",N,2460600.5,0.2746,1.531,14.79,162.16,79.45,272.02,692
3339667,"       (2006 QV89)",N,2460600.5,0.2246,1.193,1.07,165.88,236.53,291.09,476
3339668,"       (2006 QW89)",N,2460600.5,0.5742,2.611,4.97,123.85,138.61,136.01,1.54e+03
3340061,"       (2006 QM111)",N,2453979.5,0.7336,2.624,1.49,155.93,256.44,349.92,1.55e+03
3340060,"       (2006 QN111)",N,2453977.5,0.5981,2.488,11.75,143.84,171.77,4.57,1.43e+03
3341129,"       (2006 RZ)",Y,2460600.5,0.6420,2.466,9.01,197.35,221.13,230.11,1.41e+03
3341200,"       (2006 RK1)",Y,2460600.5,0.5176,1.949,9.57,153.69,131.92,251.44,993
3341510,"       (2006 RH2)",N,2460600.5,0.0811,1.086,11.79,172.17,223.25,312.56,413
3342130,"       (2006 RH7)",N,2460600.5,0.7574,2.204,10.76,357.85,114.48,168.67,1.2e+03
3342129,"       (2006 RJ7)",N,2453995.5,0.5817,1.832,1.87,177.01,251.13,340.83,906
3353656,"       (2006 RA55)",N,2460600.5,0.4953,2.438,1.80,21.49,61.35,246.58,1.39e+03
3403148,"       (2006 RH120)",N,2460600.5,0.0245,1.033,0.59,51.21,10.03,30.72,384
3342248,"       (2006 SB)",N,2460600.5,0.1981,1.151,16.15,175.10,243.49,184.66,451
3342249,"       (2006 SC)",N,2460600.5,0.3502,1.113,10.43,350.76,265.27,202.48,429
3342316,"       (2006 SV5)",N,2460600.5,0.2931,1.445,4.83,182.20,208.27,126.80,634
3342318,"       (2006 SY5)",N,2460600.5,0.1524,1.043,7.56,335.83,175.57,200.27,389
3342322,"       (2006 SE6)",N,2460600.5,0.3456,0.8051,4.82,347.23,183.19,195.71,264
3342643,"       (2006 SF7)",N,2460600.5,0.2132,1.046,24.52,180.43,283.84,238.56,391
3342645,"       (2006 SG7)",N,2460600.5,0.5617,1.043,4.76,2.05,133.58,273.39,389
3342644,"       (2006 SH7)",N,2460600.5,0.5430,2.485,5.09,83.14,344.50,207.79,1.43e+03
3343104,"       (2006 SP19)",N,2460600.5,0.2929,0.881,4.59,357.91,166.58,154.03,302
3343101,"       (2006 SQ19)",N,2460600.5,0.5140,2.353,6.24,349.53,14.07,359.23,1.32e+03
3343105,"       (2006 SR19)",N,2460600.5,0.5514,2.817,2.87,350.56,34.28,296.92,1.73e+03
3343102,"       (2006 SS19)",N,2460600.5,0.5792,2.79,11.70,154.01,142.71,332.86,1.7e+03
3343108,"       (2006 SD25)",N,2460600.5,0.4677,1.915,1.45,296.56,37.57,301.95,968
3343490,"       (2006 SK61)",N,2460600.5,0.2638,1.38,0.35,304.30,62.94,46.80,592
3344169,"       (2006 SF77)",N,2460600.5,0.3287,0.9215,32.41,1.22,224.33,257.47,323
3344170,"       (2006 SG77)",N,2460600.5,0.5691,2.833,7.62,237.14,158.76,284.27,1.74e+03
3344171,"       (2006 SO77)",N,2460600.5,0.4628,1.817,2.14,354.53,339.91,142.48,895
3345236,"       (2006 SO78)",N,2460600.5,0.5604,1.88,17.35,4.48,352.64,11.21,941
3345238,"       (2006 SR78)",N,2460600.5,0.5604,2.162,20.06,13.31,268.30,276.18,1.16e+03
3561777,"       (2006 SU114)",N,2460600.5,0.5914,3.175,3.80,346.32,56.94,55.66,2.07e+03
3345299,"       (2006 SN131)",N,2454006.5,0.5206,2.123,6.09,2.91,1.32,0.11,1.13e+03
3345300,"       (2006 SP131)",N,2454006.5,0.3091,1.123,20.09,3.31,100.90,296.02,434
3345301,"       (2006 SQ131)",N,2460600.5,0.3052,1.722,12.84,184.93,166.54,4.93,825
3345302,"       (2006 SR131)",N,2460600.5,0.3379,1.355,0.63,184.76,121.34,199.16,576
3345303,"       (2006 SS131)",N,2454005.5,0.3817,1.625,4.73,183.36,159.59,9.11,757
3345304,"       (2006 ST131)",N,2460600.5,0.3167,1.47,32.88,194.42,265.76,353.97,651
3346458,"       (2006 SQ134)",N,2454006.5,0.2508,1.243,10.10,186.83,246.48,318.01,506
3346459,"       (2006 SR134)",N,2460600.5,0.4619,1.882,1.60,45.09,262.54,18.74,943
3346460,"       (2006 SS134)",Y,2460600.5,0.4420,1.171,19.53,9.01,256.12,135.92,463
3346470,"       (2006 SB142)",N,2460600.5,0.4311,2.236,7.65,9.50,18.39,135.45,1.22e+03
3346474,"       (2006 SM198)",N,2460600.5,0.5351,2.366,11.11,359.12,345.75,347.50,1.33e+03
3346475,"       (2006 SN198)",N,2454008.5,0.5117,1.257,1.60,195.97,71.10,40.81,515
3346476,"       (2006 SO198)",N,2454009.5,0.8632,1.927,9.77,10.39,125.37,344.21,977
3346477,"       (2006 SP198)",N,2460600.5,0.5649,2.961,6.83,191.60,227.68,194.87,1.86e+03
3347493,"       (2006 SU217)",N,2460600.5,0.1740,0.9851,2.64,193.66,38.56,281.15,357
3347494,"       (2006 SV217)",N,2454012.5,0.3474,1.314,0.87,179.57,97.34,54.27,550
3347497,"       (2006 SY217)",N,2460600.5,0.4402,1.929,6.60,23.54,50.26,243.52,979
3347507,"       (2006 SF281)",N,2454009.5,0.2640,1.338,3.03,9.85,31.21,341.31,565
54075548,"       (2006 SK450)",N,2460600.5,0.5119,2.588,9.74,39.40,308.96,130.81,1.52e+03
3347502,"       (2006 TD)",N,2460600.5,0.3942,1.594,8.18,166.43,159.54,9.48,735
3347503,"       (2006 TF)",N,2454011.5,0.5636,2.344,3.50,187.87,182.38,0.22,1.31e+03
3348143,"       (2006 TK)",N,2460600.5,0.5107,2.163,6.42,39.58,253.34,277.39,1.16e+03
3348144,"       (2006 TL)",N,2460600.5,0.3974,0.9404,11.61,195.34,315.29,185.52,333
3348146,"       (2006 TO)",N,2460600.5,0.5144,2.419,4.72,204.73,202.76,279.30,1.37e+03
3348265,"       (2006 TD1)",N,2460600.5,0.3612,1.893,2.42,57.17,5.82,311.79,952
3348266,"       (2006 TF1)",N,2460600.5,0.6014,2.571,5.12,44.50,297.62,143.17,1.51e+03
3348448,"       (2006 TB7)",N,2454011.5,0.1994,1.252,21.27,185.18,154.00,19.64,511
3350559,"       (2006 TJ7)",N,2454024.5,0.4226,1.783,11.70,193.51,193.89,357.99,870
3350631,"       (2006 TR7)",N,2454024.5,0.3785,1.329,2.87,182.92,120.15,39.87,559
3350637,"       (2006 TT7)",N,2460600.5,0.5608,2.863,12.93,69.97,296.09,267.49,1.77e+03
3350634,"       (2006 TA8)",Y,2454024.5,0.6944,2.994,21.74,208.04,217.95,354.18,1.89e+03
3350635,"       (2006 TC8)",N,2460600.5,0.7613,2.153,31.50,204.16,67.51,271.48,1.15e+03
3350777,"       (2006 UA)",N,2460600.5,0.4864,1.529,14.33,23.14,270.86,222.36,691
3351040,"       (2006 UE)",N,2460600.5,0.5657,2.827,4.93,21.54,13.08,287.72,1.74e+03
3351041,"       (2006 UF)",N,2460600.5,0.5294,2.458,6.95,207.47,203.62,236.61,1.41e+03
3351217,"       (2006 UJ)",N,2454027.5,0.4893,2.212,5.32,203.42,164.61,5.98,1.2e+03
3351219,"       (2006 UL)",N,2460600.5,0.2686,1.401,7.27,204.47,165.44,309.48,606
3351221,"       (2006 UN)",N,2460600.5,0.3307,1.549,0.49,323.14,72.33,116.34,704
3351222,"       (2006 UO)",Y,2460600.5,0.6684,2.82,2.29,25.60,78.17,271.83,1.73e+03
3351224,"       (2006 UR)",N,2460600.5,0.4485,2.018,5.32,263.23,200.32,56.31,1.05e+03
3351481,"       (2006 UX1)",N,2460600.5,0.3974,1.722,20.48,20.93,96.40,302.52,825
3351830,"       (2006 UY16)",N,2454029.5,0.5248,2.156,3.20,21.29,337.82,6.92,1.16e+03
3351831,"       (2006 UA17)",N,2454028.5,0.2872,1.373,21.94,207.82,116.71,36.01,588
3351832,"       (2006 UB17)",N,2460600.5,0.1036,1.14,1.99,213.85,135.14,311.23,445
3351833,"       (2006 UD17)",N,2460600.5,0.6555,3.204,16.88,232.98,149.04,49.39,2.1e+03
3351834,"       (2006 UE17)",N,2460600.5,0.3323,1.176,12.13,27.66,115.35,328.60,466
3351835,"       (2006 UF17)",Y,2460600.5,0.8116,2.477,3.72,47.58,235.80,233.56,1.42e+03
3352549,"       (2006 UQ17)",Y,2460600.5,0.3809,1.624,1.74,82.09,10.37,218.79,756
3352550,"       (2006 UT17)",N,2454040.5,0.5422,2.345,2.04,15.55,49.53,353.76,1.31e+03
3352551,"       (2006 UU17)",N,2454030.5,0.5843,2.336,2.89,209.19,151.18,6.40,1.3e+03
3352689,"       (2006 UF63)",N,2460600.5,0.4856,2.282,23.84,46.31,296.02,93.58,1.26e+03
3353631,"       (2006 UC64)",N,2454032.5,0.6965,2.012,6.07,212.12,268.16,342.08,1.04e+03
3353632,"       (2006 UD64)",N,2460600.5,0.7921,2.11,29.91,205.54,304.18,281.97,1.12e+03
3353633,"       (2006 UE64)",N,2454033.5,0.3844,1.32,7.86,27.23,289.97,35.83,554
3354731,"       (2006 UC185)",N,2460600.5,0.3972,1.526,4.31,37.38,307.59,213.16,688
3354736,"       (2006 UE185)",N,2454037.5,0.4894,2.29,1.05,210.64,183.76,0.36,1.27e+03
3354737,"       (2006 UF185)",N,2454037.5,0.6034,1.227,33.73,221.94,307.25,303.71,496
3354738,"       (2006 UH185)",N,2454037.5,0.3944,1.742,11.41,213.97,196.79,353.42,839
3354739,"       (2006 UJ185)",N,2460600.5,0.5780,1.691,0.86,34.97,78.88,36.18,803
3354954,"       (2006 UY215)",N,2454038.5,0.4597,1.383,9.36,215.83,262.73,326.75,594
3354955,"       (2006 UZ215)",N,2460600.5,0.2065,0.8889,14.26,35.11,222.49,269.85,306
3354956,"       (2006 UA216)",N,2460600.5,0.3160,1.456,6.74,42.75,340.92,89.45,642
3354958,"       (2006 UN216)",N,2460600.5,0.6150,3.223,11.81,84.05,10.36,34.45,2.11e+03
3355845,"       (2006 UQ216)",N,2460600.5,0.1625,1.104,0.47,217.63,247.72,125.93,424
3355848,"       (2006 UK217)",N,2460600.5,0.6681,1.492,41.14,217.18,311.50,267.68,665
3355869,"       (2006 UP217)",N,2454040.5,0.4905,1.204,1.52,206.89,82.88,50.46,483
3355871,"       (2006 UR217)",N,2460600.5,0.6082,2.747,17.61,64.09,305.21,349.83,1.66e+03
3355873,"       (2006 VB)",N,2454041.5,0.4249,1.73,8.70,37.01,325.06,14.33,831
3356887,"       (2006 VJ)",N,2460600.5,0.2019,1.469,17.38,219.33,194.23,24.30,650
3358114,"       (2006 VA2)",N,2460600.5,0.4841,2.505,24.52,46.37,341.06,192.92,1.45e+03
3358115,"       (2006 VB2)",N,2460600.5,0.7866,1.781,15.81,4.14,171.94,169.01,868
3358116,"       (2006 VC2)",N,2454053.5,0.4223,2.101,27.75,226.21,211.72,349.90,1.11e+03
3358117,"       (2006 VD2)",N,2460600.5,0.5948,2.585,8.92,119.69,243.69,123.91,1.52e+03
3358219,"       (2006 VU2)",N,2454055.5,0.5487,2.318,2.17,226.84,172.44,3.11,1.29e+03
3358222,"       (2006 VX2)",N,2460600.5,0.2907,0.9345,9.81,47.18,126.67,215.45,330
3358223,"       (2006 VY2)",N,2460600.5,0.3763,0.8924,14.52,231.18,327.10,343.06,308
3358224,"       (2006 VZ2)",N,2454056.5,0.6003,2.485,36.54,252.17,215.42,350.48,1.43e+03
3358520,"       (2006 VE13)",N,2460600.5,0.5363,1.875,3.83,52.50,305.97,9.24,938
3358521,"       (2006 VF13)",N,2454054.5,0.2510,1.322,24.45,235.58,161.26,10.33,555
3358522,"       (2006 VG13)",Y,2460600.5,0.3035,0.8176,5.86,96.44,115.28,294.72,270
3358670,"       (2006 VP13)",N,2454057.5,0.1429,1.178,11.10,231.07,234.33,322.04,467
3358672,"       (2006 VT13)",Y,2460600.5,0.6249,2.581,2.11,321.56,44.05,125.64,1.51e+03
3358690,"       (2006 VB45)",N,2460600.5,0.1649,1.223,12.48,234.47,171.23,96.80,494
3359024,"       (2006 WB)",N,2460600.5,0.1807,0.8491,4.87,65.07,161.68,153.62,286
3359094,"       (2006 WV)",N,2460600.5,0.5334,1.532,2.15,56.26,80.98,130.30,693
3359096,"       (2006 WX)",N,2460600.5,0.6049,2.482,8.72,231.94,166.21,211.93,1.43e+03
3359266,"       (2006 WP1)",N,2454058.5,0.6067,1.707,5.90,234.30,98.19,22.11,815
3359270,"       (2006 WT1)",Y,2460600.5,0.6010,2.473,13.69,244.84,170.59,218.68,1.42e+03
3359271,"       (2006 WU1)",N,2454061.5,0.5094,2.254,7.48,60.13,311.08,12.39,1.24e+03
3359272,"       (2006 WV1)",N,2460600.5,0.2884,0.8284,5.57,61.24,150.03,139.72,275
3359276,"       (2006 WA3)",N,2454059.5,0.1973,1.222,23.93,234.72,47.80,111.26,493
3359277,"       (2006 WB3)",N,2454060.5,0.2454,1.372,19.73,234.99,172.90,6.29,587
3359278,"       (2006 WJ3)",Y,2460600.5,0.4240,1.751,15.36,232.55,178.55,260.68,847
3359279,"       (2006 WK3)",N,2460600.5,0.3029,1.647,18.63,84.67,292.74,206.52,772
3359281,"       (2006 WM3)",N,2460600.5,0.5478,1.982,2.01,89.76,36.53,130.53,1.02e+03
3359282,"       (2006 WN3)",N,2460600.5,0.5026,1.805,26.03,244.91,294.74,76.18,885
3359284,"       (2006 WP3)",N,2460600.5,0.3394,1.356,7.43,221.12,141.22,149.96,577
3360225,"       (2006 WX3)",N,2460600.5,0.6341,2.711,14.72,244.01,123.69,16.88,1.63e+03
3360226,"       (2006 WY3)",N,2460600.5,0.6367,2.385,2.72,9.14,324.22,332.04,1.35e+03
3360227,"       (2006 WZ3)",N,2460600.5,0.5779,1.745,3.82,176.27,0.46,228.20,842
3360537,"       (2006 WR29)",N,2454067.5,0.5548,2.391,11.99,243.52,197.52,356.65,1.35e+03
3360538,"       (2006 WS29)",N,2454064.5,0.4569,1.66,14.52,63.88,56.79,338.72,781
3360539,"       (2006 WT29)",N,2460600.5,0.3126,1.716,31.59,259.55,157.06,358.86,821
3360541,"       (2006 WV29)",N,2454063.5,0.5590,1.38,1.20,75.34,82.03,326.73,592
3360542,"       (2006 WX29)",N,2454063.5,0.7291,2.325,2.55,239.30,96.29,13.31,1.29e+03
3360543,"       (2006 WZ29)",N,2454064.5,0.5713,2.258,4.85,226.89,143.84,12.84,1.24e+03
3360544,"       (2006 WA30)",N,2454062.5,0.4220,1.63,10.08,241.55,226.66,341.26,760
3360545,"       (2006 WB30)",N,2454068.5,0.3626,1.647,3.65,70.60,359.79,358.59,772
3360546,"       (2006 WC30)",N,2460600.5,0.6224,2.602,4.97,72.22,13.58,93.01,1.53e+03
3361550,"       (2006 WQ127)",N,2454065.5,0.5086,1.309,18.08,73.58,87.41,320.86,547
3361623,"       (2006 WD129)",N,2454065.5,0.5018,1.885,6.04,56.81,319.43,14.27,946
3361624,"       (2006 WE129)",N,2460600.5,0.4813,1.727,39.55,64.24,110.00,261.05,829
3361625,"       (2006 WF129)",N,2460600.5,0.5327,2.642,22.07,268.50,125.87,70.53,1.57e+03
3361626,"       (2006 WG129)",N,2460600.5,0.4239,1.76,11.04,276.05,212.07,219.65,853
3362875,"       (2006 WG130)",N,2454067.5,0.5995,2.408,11.28,64.07,325.37,7.53,1.37e+03
3362876,"       (2006 WH130)",N,2454071.5,0.1810,1.305,17.06,66.99,18.45,348.19,544
3362877,"       (2006 WJ130)",N,2454068.5,0.1350,1.133,22.40,244.80,130.07,40.41,441
3362878,"       (2006 WK130)",N,2454074.5,0.6822,2.108,13.80,72.25,276.84,17.82,1.12e+03
3363039,"       (2006 WO130)",N,2454066.5,0.2594,0.9797,4.61,248.87,61.86,83.98,354
3363228,"       (2006 WZ184)",N,2460600.5,0.3283,1.366,0.84,249.06,128.29,97.36,583
3363333,"       (2006 XB)",N,2460600.5,0.4962,1.748,6.84,143.58,13.42,226.71,844
3363346,"       (2006 XW)",N,2460600.5,0.0373,1.102,8.23,75.72,231.13,282.66,422
3363347,"       (2006 XX)",N,2460600.5,0.5829,2.539,5.24,81.23,337.51,154.34,1.48e+03
3363348,"       (2006 XY)",N,2460600.5,0.3413,1.504,3.52,257.48,185.18,254.22,674
3363349,"       (2006 XF1)",N,2460600.5,0.5368,1.358,32.17,264.83,46.72,152.60,578
3363351,"       (2006 XH1)",N,2460600.5,0.4569,2.357,6.31,278.78,184.18,324.36,1.32e+03
3363352,"       (2006 XJ1)",N,2460600.5,0.1606,1.262,17.41,269.55,135.29,238.49,518
3363353,"       (2006 XK1)",N,2454083.5,0.7008,2.517,13.16,329.86,173.33,348.05,1.46e+03
3363380,"       (2006 XE2)",N,2460600.5,0.3098,1.15,20.02,268.07,70.18,235.72,451
3363381,"       (2006 XF2)",N,2460600.5,0.4898,2.191,26.90,78.59,45.67,171.54,1.18e+03
3363420,"       (2006 XH2)",N,2454083.5,0.7363,2.293,2.03,51.21,297.45,14.59,1.27e+03
3363421,"       (2006 XJ2)",N,2460600.5,0.3420,1.66,8.68,257.71,157.28,132.26,782
3363422,"       (2006 XK2)",N,2460600.5,0.6477,1.54,8.66,93.09,240.49,161.01,698
3363429,"       (2006 XX2)",N,2460600.5,0.3106,0.9859,17.65,260.56,67.68,159.27,358
3363430,"       (2006 XY2)",N,2460600.5,0.2480,1.525,13.97,266.23,209.49,151.44,688
3363432,"       (2006 XA3)",N,2454085.5,0.6239,2.369,4.99,84.89,308.52,10.67,1.33e+03
3363695,"       (2006 XN4)",N,2454089.5,0.6107,2.608,6.68,260.40,191.71,359.53,1.54e+03
3363696,"       (2006 XO4)",N,2460600.5,0.3012,0.8389,8.47,266.65,29.08,206.16,281
3363697,"       (2006 XP4)",N,2460600.5,0.2143,0.8726,0.52,293.02,346.97,117.66,298
3363698,"       (2006 XQ4)",N,2454087.5,0.2966,1.474,6.15,261.04,182.69,0.70,653
3363699,"       (2006 XR4)",N,2460600.5,0.2692,1.04,10.95,263.02,275.41,224.88,388
3363722,"       (2006 XV4)",N,2454091.5,0.6257,2.591,3.99,259.13,159.38,6.14,1.52e+03
3363723,"       (2006 XW4)",N,2460600.5,0.0878,1.046,13.34,79.81,259.95,1.01,391
54337736,"       (2006 XD27)",N,2460600.5,0.5850,3.067,18.61,283.84,250.28,89.70,1.96e+03
3363724,"       (2006 YA)",N,2460600.5,0.4243,1.739,15.43,92.11,28.13,267.09,837
3363725,"       (2006 YB)",N,2454090.5,0.5113,2.067,4.42,75.56,44.75,351.75,1.09e+03
3363726,"       (2006 YE)",N,2460600.5,0.4401,1.745,0.32,252.53,211.48,257.84,842
3363879,"       (2006 YF)",N,2460600.5,0.1988,1.108,4.68,274.29,27.33,242.66,426
3363908,"       (2006 YM)",N,2460600.5,0.1231,0.8984,12.89,86.32,171.07,176.61,311
3364159,"       (2006 YP)",N,2460600.5,0.2114,1.145,5.40,69.29,95.22,143.87,448
3364160,"       (2006 YU1)",N,2460600.5,0.5480,2.656,8.12,292.26,191.39,37.01,1.58e+03
3364161,"       (2006 YV1)",N,2460600.5,0.4435,1.257,4.97,302.74,49.83,284.04,515
3364286,"       (2006 YH2)",N,2454091.5,0.4492,1.963,4.36,91.46,342.68,5.01,1e+03
3364287,"       (2006 YJ2)",N,2460600.5,0.4178,1.771,10.75,107.79,319.00,210.52,861
3364288,"       (2006 YR2)",N,2460600.5,0.5812,2.481,8.94,245.70,174.56,209.12,1.43e+03
3364306,"       (2006 YX2)",N,2454092.5,0.1660,1.009,28.73,88.62,245.25,97.80,370
3364452,"       (2006 YD12)",N,2454096.5,0.4468,1.849,3.88,283.40,200.76,351.09,918
3364629,"       (2006 YC13)",N,2460600.5,0.3774,1.463,25.25,289.95,277.53,332.05,646
3364640,"       (2006 YH14)",N,2460600.5,0.4212,1.853,8.35,293.19,185.28,12.39,922
3364895,"       (2006 YP44)",N,2454099.5,0.6266,2.543,1.99,88.24,333.06,6.73,1.48e+03
3365921,"       (2007 AM)",N,2460600.5,0.4670,0.7988,11.72,107.10,172.52,151.75,261
3365951,"       (2007 AA2)",N,2460600.5,0.1208,1.033,10.55,287.81,96.31,46.90,383
3365953,"       (2007 AC2)",Y,2460600.5,0.7436,2.418,9.51,294.36,91.18,273.06,1.37e+03
3365954,"       (2007 AF2)",N,2460600.5,0.4213,1.721,17.00,289.55,211.93,300.15,824
3365983,"       (2007 AS2)",N,2460600.5,0.6247,2.586,3.76,308.17,121.66,105.38,1.52e+03
3365985,"       (2007 AU2)",N,2454112.5,0.4892,1.611,6.49,110.17,66.43,337.84,747
3365986,"       (2007 AV2)",Y,2460600.5,0.4741,1.438,12.31,285.82,293.44,57.13,630
3366074,"       (2007 AB12)",Y,2460600.5,0.7210,2.299,7.81,65.38,283.13,41.74,1.27e+03
3366075,"       (2007 AC12)",N,2460600.5,0.5481,2.78,23.84,51.09,4.29,295.92,1.69e+03
3366078,"       (2007 AH12)",N,2460600.5,0.4542,2.042,10.47,126.52,0.70,25.43,1.07e+03
3366280,"       (2007 BB)",N,2460600.5,0.1412,0.9339,3.53,297.51,300.84,139.37,330
3366282,"       (2007 BD)",N,2460600.5,0.3444,0.7335,9.27,297.39,359.34,270.75,229
3366605,"       (2007 BJ)",N,2454124.5,0.6978,3.122,44.48,298.68,134.32,7.27,2.02e+03
3366645,"       (2007 BS2)",N,2460600.5,0.2909,1.576,6.52,113.91,9.29,345.98,723
3366807,"       (2007 BD7)",Y,2454129.5,0.4979,1.561,4.84,343.79,219.70,332.48,713
3366808,"       (2007 BT7)",N,2460600.5,0.5406,2.172,17.47,294.47,117.54,210.48,1.17e+03
3366809,"       (2007 BU7)",N,2454126.5,0.3367,0.945,21.14,120.32,241.58,86.13,336
3366886,"       (2007 BC8)",N,2460600.5,0.4989,2.05,2.17,10.86,147.76,5.76,1.07e+03
3366887,"       (2007 BD8)",N,2454132.5,0.4212,1.434,4.44,300.96,267.00,325.45,627
3367027,"       (2007 BJ29)",Y,2460600.5,0.8256,2.184,11.09,241.96,119.61,192.31,1.18e+03
3367127,"       (2007 BY48)",N,2454127.5,0.2873,1.398,25.13,301.91,156.98,15.00,604
3367128,"       (2007 BZ48)",N,2460600.5,0.4663,1.788,0.68,114.34,53.73,132.57,874
3367129,"       (2007 BA49)",N,2454130.5,0.6143,2.697,1.08,140.94,323.95,4.89,1.62e+03
3367130,"       (2007 BB49)",N,2460600.5,0.4656,2.179,18.26,327.07,95.54,213.74,1.17e+03
3367150,"       (2007 BE49)",N,2460600.5,0.5902,1.559,6.06,15.44,11.37,50.03,711
3367717,"       (2007 CO5)",N,2460600.5,0.3081,1.678,47.94,138.46,328.03,66.18,794
3367719,"       (2007 CQ5)",N,2460600.5,0.2878,1.541,4.64,49.27,131.01,68.59,699
